,competitionIdx,L1,L2,Attendance,Weather,PitchCondition,GoalsHalf1,GoalsHalf2,sum_goals,half_1_percent,half_2_percent,Unnamed: 11,Unnamed: 12,l1_new,uniformly_spaced_point,quantiles,l2_new
30004,250,1.237890822,1.040599162,not defined,Cold,Excellent,1,2,3,33.33333333,66.66666667,,,1.274150615,0.353982823,-0.374589685,0.961521149
30014,250,1.544727612,1.058465463,not defined,good,good,1,2,3,33.33333333,66.66666667,,,1.274224213,0.354100798,-0.374272493,0.96160478
30032,250,1.300734222,0.967967155,not defined,good,Excellent,2,0,2,100,0,,,1.274433661,0.354313152,-0.373701642,0.961736873
30045,250,1.450060227,0.848232078,not defined,Cold,good,1,1,2,50,50,,,1.27458311,0.354466519,-0.373289437,0.961846758
30071,250,0.68001561,2.757469788,not defined,good,good,2,3,5,40,60,,,1.274890299,0.354773253,-0.372465216,0.962102313
30074,250,1.174846875,1.060880472,not defined,Cold,good,2,3,5,40,60,,,1.274909069,0.354808645,-0.37237013,0.962149076
30116,250,1.102851228,1.42608087,not defined,good,good,2,2,4,50,50,,,1.275387961,0.355304139,-0.371039278,0.96264458
30128,250,2.476412045,0.405151157,not defined,not defined,Excellent,1,5,6,16.66666667,83.33333333,,,1.275588188,0.355445708,-0.370659155,0.962731731
30129,250,3.689236425,0.630389111,not defined,good,Excellent,1,3,4,25,75,,,1.275598887,0.355457506,-0.37062748,0.962733141
30157,250,1.614218201,0.894116654,not defined,good,good,0,1,1,0,100,,,1.275922889,0.355787834,-0.369740746,0.963041626
30165,250,0.92589386,1.540636541,not defined,good,good,2,1,3,66.66666667,33.33333333,,,1.276024465,0.355882214,-0.369487447,0.963108748
30179,250,1.884514731,0.816960672,not defined,rainy,Wet and Fast,4,1,5,80,20,,,1.276130698,0.356047379,-0.36904423,0.96327766
30221,250,1.473588848,0.804957017,not defined,good,good,1,2,3,33.33333333,66.66666667,,,1.276603948,0.356542872,-0.367715014,0.963706473
30225,250,1.34073622,1.108647871,not defined,Cold,good,3,1,4,75,25,,,1.276639376,0.356590062,-0.367588456,0.963776
30226,250,1.754355489,1.100254413,not defined,Cold,good,1,2,3,33.33333333,66.66666667,,,1.276647168,0.356601859,-0.367556818,0.963779346
30281,250,1.732982189,0.934175922,not defined,good,good,3,1,4,75,25,,,1.277268422,0.35725072,-0.365817261,0.96436862
30308,250,1.72230926,0.66824236,not defined,Cold,good,0,1,1,0,100,,,1.277625656,0.357569251,-0.364963701,0.964588119
30357,250,0.952923014,2.839969836,not defined,good,good,2,2,4,50,50,,,1.278270222,0.358147327,-0.363415328,0.965094087
30374,250,1.511886398,0.905772846,not defined,Cold,good,0,1,1,0,100,,,1.278381855,0.358347884,-0.362878341,0.965222206
30377,250,0.77707395,1.312865923,not defined,Cold,good,2,1,3,66.66666667,33.33333333,,,1.278423298,0.358383276,-0.362783589,0.96524087
30385,250,1.115586667,1.748543172,not defined,good,not defined,1,2,3,33.33333333,66.66666667,,,1.278570279,0.358477656,-0.362530934,0.965287385
30407,250,1.360925844,0.966453063,not defined,Cold,good,2,1,3,66.66666667,33.33333333,,,1.278807331,0.3587372,-0.361836253,0.965570765
30414,250,1.663418063,0.822259165,not defined,Cold,not defined,1,0,1,100,0,,,1.278845242,0.358819782,-0.361615254,0.965603457
30422,250,1.645901796,1.086941807,not defined,good,good,0,2,2,0,100,,,1.279011909,0.358914162,-0.361362706,0.965699655
30426,250,1.222501684,1.276775873,not defined,good,good,0,1,1,0,100,,,1.279027314,0.358961352,-0.361236441,0.965725601
30524,251,1.131168989,1.631741485,not defined,good,good,2,2,4,50,50,,,1.280249461,0.360117503,-0.358144731,0.966534333
30536,251,1.098306672,1.710592654,not defined,good,good,3,1,4,75,25,,,1.280352159,0.360259072,-0.35776639,0.966693507
30934,253,1.549391217,0.738654079,not defined,good,Excellent,0,2,2,0,100,,,1.284532865,0.364954462,-0.345246686,0.970351204
31334,253,1.331666592,0.887887233,not defined,good,good,1,0,1,100,0,,,1.288842894,0.369673446,-0.332718356,0.974064355
31512,253,1.403621605,0.924259252,not defined,good,good,2,3,5,40,60,,,1.290894765,0.371773394,-0.327160111,0.975605596
31539,253,1.152798118,1.055792871,not defined,good,not defined,4,1,5,80,20,,,1.291157123,0.372091926,-0.326317893,0.975860661
31553,253,1.146528492,1.252204592,not defined,not defined,Excellent,2,1,3,66.66666667,33.33333333,,,1.291292838,0.37225709,-0.325881279,0.976030706
31580,253,1.433152392,0.767087562,not defined,good,not defined,3,3,6,50,50,,,1.291702002,0.372575622,-0.325039412,0.976295631
31803,253,1.256913242,1.116292252,not defined,Cloudy,not defined,1,3,4,25,75,,,1.294188496,0.375206456,-0.318094954,0.978515254
31886,253,1.497180133,0.791539767,not defined,rainy,not defined,1,0,1,100,0,,,1.294854056,0.376185645,-0.315514176,0.979320023
31923,253,1.279395309,1.270524646,not defined,good,Uneven & Cutting up,0,2,2,0,100,,,1.295249902,0.376622151,-0.314364386,0.979513427
32080,256,1.531011091,1.029801289,not defined,good,good,1,1,2,50,50,,,1.296914584,0.378474352,-0.309490149,0.981070607
32301,256,1.238688466,1.808441302,not defined,Hot,good,2,1,3,66.66666667,33.33333333,,,1.29957825,0.381081591,-0.302641371,0.982974755
32380,256,1.662814332,1.108013292,not defined,Cold,good,0,2,2,0,100,,,1.300288804,0.382013591,-0.300196622,0.983793831
32556,257,1.713361885,0.695533217,not defined,rainy,Wet and Fast,3,1,4,75,25,,,1.302188599,0.384089944,-0.294756514,0.985599235
32605,258,1.876935867,0.941723636,not defined,rainy,good,3,2,5,60,40,,,1.30279098,0.384668019,-0.293243497,0.986010044
32608,258,2.147539443,0.907897305,not defined,good,Excellent,2,1,3,66.66666667,33.33333333,,,1.302817601,0.384703412,-0.293150885,0.986033641
32615,258,1.481886377,1.278125245,not defined,good,good,0,1,1,0,100,,,1.302934676,0.384785994,-0.2929348,0.986084312
32724,260,0.953551456,1.3370884,not defined,good,good,0,4,4,0,100,,,1.304248912,0.386071917,-0.289571811,0.987148218
33032,260,1.147254253,1.088290593,not defined,good,not defined,5,2,7,71.42857143,28.57142857,,,1.307679422,0.389705535,-0.280086593,0.990496342
33119,260,1.46405957,0.933887514,not defined,good,good,0,3,3,0,100,,,1.308710337,0.390731914,-0.277411921,0.991321238
33344,260,1.467037746,0.700033905,not defined,good,good,1,1,2,50,50,,,1.311255743,0.393386343,-0.27050381,0.993330197
33384,260,1.552135944,0.673224227,not defined,good,not defined,1,0,1,100,0,,,1.311670328,0.393858242,-0.269277061,0.993713926
33597,260,1.443677769,0.799638941,not defined,good,Excellent,1,1,2,50,50,,,1.313866453,0.396371101,-0.262751393,0.995671332
33629,260,1.264462581,0.791092888,not defined,windy,Excellent,0,1,1,0,100,,,1.314253493,0.39674862,-0.261771984,0.995954807
33675,260,1.085739713,0.868607598,not defined,good,good,1,2,3,33.33333333,66.66666667,,,1.314734272,0.397291303,-0.260364523,0.996384261
33870,261,2.18784182,1.091309356,not defined,Indoor Stadium,Arthificial turf,2,2,4,50,50,,,1.316757928,0.399591808,-0.2544038,0.998258743
33907,261,1.622927305,1.404970922,not defined,Indoor Stadium,Arthificial turf,2,4,6,33.33333333,66.66666667,,,1.31712425,0.400028314,-0.253273817,0.9986592
33925,261,1.829989151,1.75124485,not defined,Indoor Stadium,Arthificial turf,3,0,3,100,0,,,1.317295114,0.400240668,-0.252724212,0.998786597
33940,261,2.834969012,0.870499891,not defined,rainy,Arthificial turf,1,3,4,25,75,,,1.317437491,0.40041763,-0.252266267,0.998925939
33947,261,2.218041229,1.037209699,not defined,Cold,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.317534317,0.400500212,-0.252052577,0.999008319
33976,261,1.045857392,2.347618815,not defined,snowy,not defined,1,1,2,50,50,,,1.317968629,0.400842339,-0.251167413,0.999297266
34019,266,1.162482289,1.998177358,not defined,good,Arthificial turf,1,3,4,25,75,,,1.318472841,0.40134963,-0.249855291,0.999692992
34028,266,1.700411652,1.028364259,not defined,Sun,Excellent,0,3,3,0,100,,,1.318562799,0.401455807,-0.249580716,0.999755391
34030,266,1.417240033,1.314586016,not defined,good,good,0,2,2,0,100,,,1.318568523,0.401479402,-0.249519701,0.999768907
34034,266,1.092991138,1.417814911,not defined,windy,good,3,1,4,75,25,,,1.318593806,0.401526591,-0.249397676,0.9998086
34036,266,1.407928692,1.4565705,not defined,High Wind,Wet and Fast,2,4,6,33.33333333,66.66666667,,,1.318602548,0.401550186,-0.249336664,0.999836518
34044,266,2.429326398,0.847504406,not defined,good,good,0,2,2,0,100,,,1.318670469,0.401644566,-0.249092627,0.999890264
34045,266,1.036564152,1.979816576,not defined,windy,good,0,1,1,0,100,,,1.31871714,0.401656364,-0.249062124,0.999935054
34049,266,1.411586218,1.411636424,not defined,good,good,0,3,3,0,100,,,1.318788,0.401703553,-0.248940112,0.999986642
34062,266,0.79282237,2.306476906,not defined,good,Arthificial turf,2,0,2,100,0,,,1.318939342,0.40185692,-0.248543599,1
34063,266,1.670930034,1.109144586,not defined,windy,good,2,1,3,66.66666667,33.33333333,,,1.318956234,0.401868718,-0.2485131,1
34069,266,1.408645798,1.124308224,not defined,good,good,3,1,4,75,25,,,1.319018914,0.401939503,-0.248330108,1
34071,266,1.069633354,1.790789704,not defined,good,good,2,4,6,33.33333333,66.66666667,,,1.319053751,0.401963098,-0.248269113,1
34072,266,1.869403381,1.086312421,not defined,good,good,0,1,1,0,100,,,1.319063136,0.401974895,-0.248238616,1
34085,266,1.343938893,1.431904268,not defined,good,Uneven & Cutting up,0,1,1,0,100,,,1.319274975,0.402128262,-0.247842172,1
34087,266,1.46805649,1.535662371,not defined,good,Excellent,5,3,8,62.5,37.5,,,1.319285464,0.402151857,-0.247781184,1
34090,266,1.837071433,1.14002389,not defined,windy,Excellent,1,1,2,50,50,,,1.319316524,0.402187249,-0.247689704,1
34091,266,1.985023939,1.057240463,not defined,Light rain,not defined,1,1,2,50,50,,,1.319326673,0.402199047,-0.247659211,1
34101,266,1.350952228,1.517713147,not defined,High Wind,Excellent,3,1,4,75,25,,,1.319432124,0.402317021,-0.247354295,1
34102,266,1.140768495,1.756419193,not defined,Light rain,Wet and Fast,0,4,4,0,100,,,1.319434364,0.402328819,-0.247323804,1
34105,266,1.731291188,1.234098135,not defined,windy,Excellent,2,1,3,66.66666667,33.33333333,,,1.319519045,0.402364211,-0.247232335,1
34106,266,1.542535153,1.353980092,not defined,windy,good,5,1,6,83.33333333,16.66666667,,,1.319549529,0.402376009,-0.247201845,1
34113,266,1.101292641,2.001777212,not defined,rainy,Wet and Fast,0,1,1,0,100,,,1.319683645,0.402458591,-0.246988425,1
34124,266,1.48430014,1.471259813,not defined,rainy,Wet and Fast,2,1,3,66.66666667,33.33333333,,,1.31979941,0.402588363,-0.246653074,1
34134,266,1.891284895,1.249105484,not defined,rainy,Wet and Fast,0,2,2,0,100,,,1.31989411,0.402706338,-0.246348233,1
34136,266,1.25270302,1.618538977,not defined,good,good,2,0,2,100,0,,,1.319904934,0.402729933,-0.246287268,1
34138,266,1.061803119,1.692452947,not defined,Mild,Excellent,3,2,5,60,40,,,1.31993179,0.402753527,-0.246226304,1
34147,266,1.164291676,1.571563888,not defined,High Wind,Excellent,3,2,5,60,40,,,1.320000314,0.402859705,-0.245951975,1
34151,266,1.220720189,1.323451468,not defined,windy,good,1,2,3,33.33333333,66.66666667,,,1.320057604,0.402906894,-0.245830057,1
34163,266,1.396724186,1.54559719,not defined,windy,good,2,0,2,100,0,,,1.320181779,0.403048464,-0.245464325,1
34167,266,1.403971484,1.725800886,not defined,rainy,Arthificial turf,1,1,2,50,50,,,1.320250195,0.403095654,-0.245342422,1
34172,266,1.61556027,1.209441389,not defined,good,Arthificial turf,1,2,3,33.33333333,66.66666667,,,1.320327199,0.403154641,-0.245190047,1
34186,266,0.879671081,1.794649701,not defined,High Wind,Excellent,0,2,2,0,100,,,1.320487191,0.403319806,-0.24476343,1
34195,266,1.256607916,1.481285021,not defined,good,Excellent,0,1,1,0,100,,,1.320613695,0.403425983,-0.2444892,1
34201,266,2.167949586,0.99502596,not defined,good,good,2,2,4,50,50,,,1.320643502,0.403496767,-0.24430639,1
34209,266,2.399614623,0.892170044,not defined,stormy,Arthificial turf,3,4,7,42.85714286,57.14285714,,,1.320682876,0.403591147,-0.244062656,1
34224,266,1.548641275,1.327188207,not defined,High Wind,good,1,2,3,33.33333333,66.66666667,,,1.320946663,0.403768109,-0.243605694,1
34230,266,1.972936187,0.975436365,not defined,good,Excellent,2,2,4,50,50,,,1.320987718,0.403838894,-0.243422923,1
34232,266,1.082104803,1.385015391,not defined,good,Uneven & Cutting up,1,2,3,33.33333333,66.66666667,,,1.321020642,0.403862489,-0.243362001,1
34240,266,1.316408166,1.756647769,not defined,good,good,1,0,1,100,0,,,1.321091737,0.403956868,-0.243118323,1.000033852
34243,266,1.891399111,1.116513084,not defined,windy,good,0,3,3,0,100,,,1.321117489,0.403992261,-0.243026948,1.000063754
34247,266,1.795272258,0.991376385,not defined,good,Arthificial turf,1,0,1,100,0,,,1.321158815,0.404039451,-0.242905117,1.000133046
34248,266,2.079530456,1.043335594,not defined,rainy,Wet and Fast,2,0,2,100,0,,,1.321164995,0.404051248,-0.24287466,1.000148668
34309,266,2.079703312,1.057311895,not defined,good,good,2,0,2,100,0,,,1.322005421,0.404770893,-0.241017199,1.000634839
34323,266,2.749571841,0.672550473,not defined,windy,good,3,0,3,100,0,,,1.322194467,0.404936058,-0.240591014,1.000759246
34326,266,0.893019438,1.878827182,not defined,good,good,1,1,2,50,50,,,1.322260986,0.40497145,-0.240499694,1.000810995
34330,266,1.624144821,1.182375111,not defined,good,good,2,4,6,33.33333333,66.66666667,,,1.322300457,0.40501864,-0.240377938,1.000822197
34334,266,1.475578103,1.712694472,not defined,rainy,Wet and Fast,3,1,4,75,25,,,1.3223465,0.40506583,-0.240256185,1.000856303
34337,266,1.95053399,1.047089125,not defined,windy,good,0,2,2,0,100,,,1.322386806,0.405101222,-0.240164873,1.000870222
34348,266,1.621240157,1.125454028,not defined,good,good,2,3,5,40,60,,,1.322472963,0.405230994,-0.239830078,1.000951115
34351,266,1.086600497,1.99175575,not defined,good,good,0,1,1,0,100,,,1.322481988,0.405266387,-0.239738775,1.000960055
34356,266,1.79485733,1.231703928,not defined,rainy,Wet and Fast,1,1,2,50,50,,,1.322519091,0.405325374,-0.239586608,1.000985582
34417,267,1.27721442,2.272818159,not defined,good,good,3,2,5,60,40,,,1.323144301,0.406045019,-0.237730613,1.001647165
34480,267,1.923504879,1.401850918,not defined,good,Regular,1,0,1,100,0,,,1.32366271,0.406788259,-0.235814626,1.00220714
34512,267,1.040294336,3.10451394,not defined,good,Arthificial turf,1,1,2,50,50,,,1.324002735,0.407165778,-0.234841758,1.00249413
34530,267,0.621697576,4.034905425,not defined,good,not defined,0,2,2,0,100,,,1.32415186,0.407378132,-0.234294617,1.002704164
34562,268,2.74764705,1.028984013,not defined,windy,good,1,0,1,100,0,,,1.324604728,0.407755651,-0.233322096,1.002957192
34569,268,1.557387642,1.755559013,not defined,rainy,Excellent,2,3,5,40,60,,,1.324717652,0.407838233,-0.233109386,1.003048047
34589,268,0.684558983,3.593354926,not defined,windy,good,1,0,1,100,0,,,1.325036401,0.408074182,-0.232501703,1.003231946
34607,268,2.313091239,1.16547624,not defined,windy,Excellent,2,3,5,40,60,,,1.325181692,0.408286537,-0.231954861,1.003456105
34612,268,2.061980973,1.421957492,not defined,good,Excellent,1,0,1,100,0,,,1.325234769,0.408345524,-0.231802973,1.003487885
34618,268,1.021166819,2.566681762,not defined,good,good,1,0,1,100,0,,,1.325316301,0.408416309,-0.231620714,1.003523795
34620,268,3.08081344,1.119214607,not defined,good,good,2,0,2,100,0,,,1.325329079,0.408439904,-0.231559963,1.003539248
34626,268,1.197044343,2.510939173,not defined,good,good,0,2,2,0,100,,,1.325392789,0.408510688,-0.231377714,1.003601512
34629,268,2.272927455,1.322921435,not defined,good,good,2,0,2,100,0,,,1.325417953,0.408546081,-0.231286593,1.003684374
34631,268,1.650990503,1.852803028,not defined,Mild,Excellent,2,1,3,66.66666667,33.33333333,,,1.325427289,0.408569676,-0.231225846,1.003719169
34633,268,1.445115956,2.194673816,not defined,windy,Excellent,1,3,4,25,75,,,1.325442241,0.408593271,-0.231165101,1.003733377
34637,268,1.020503406,2.63934636,not defined,Sun,Excellent,1,3,4,25,75,,,1.325484181,0.408640461,-0.231043612,1.003798176
34910,270,1.586312122,1.332466233,not defined,Hot,Arthificial turf,0,3,3,0,100,,,1.328617691,0.411861167,-0.222759957,1.006160697
35036,270,1.124194456,1.304574171,not defined,good,good,3,1,4,75,25,,,1.329913964,0.413347648,-0.218941915,1.007177859
35102,270,1.423007704,0.91085553,not defined,good,Arthificial turf,0,1,1,0,100,,,1.330632064,0.41412628,-0.216943265,1.007833771
35196,274,0.782384479,1.210381665,not defined,Heavy rain,Slow due to water,2,2,4,50,50,,,1.331568986,0.415235241,-0.214098196,1.008688148
35319,274,1.339346357,0.950269843,not defined,Hot,good,0,1,1,0,100,,,1.332754178,0.416686329,-0.210378005,1.009785606
35438,274,1.29219074,0.853106389,not defined,Cold,good,1,1,2,50,50,,,1.334280168,0.418090227,-0.206781565,1.010840389
35613,274,1.549040563,0.837899345,not defined,Hot,Excellent,1,1,2,50,50,,,1.336177722,0.420154783,-0.201497524,1.012374212
35692,274,1.154410604,0.797800086,not defined,Hot,good,1,3,4,25,75,,,1.337086783,0.421086782,-0.199114007,1.013150754
35777,274,1.745656621,0.687367091,not defined,good,good,0,2,2,0,100,,,1.338249065,0.422089566,-0.196550727,1.01404758
35844,274,1.044900283,1.146380678,not defined,Hot,Excellent,2,2,4,50,50,,,1.338852719,0.422879996,-0.194531169,1.014867593
35930,274,1.16496058,0.878166596,not defined,good,not defined,2,0,2,100,0,,,1.339693384,0.423894578,-0.191940062,1.015623704
36002,274,1.215694448,0.904130371,not defined,good,Excellent,2,2,4,50,50,,,1.340450363,0.424743995,-0.189771755,1.016304995
36006,274,0.957063183,1.036458919,not defined,windy,good,1,1,2,50,50,,,1.340490744,0.424791185,-0.189651319,1.016360567
36035,274,0.95232715,1.385896551,not defined,good,not defined,1,1,2,50,50,,,1.340754996,0.425133311,-0.188778246,1.016707032
36098,274,0.861850475,1.315214975,not defined,good,not defined,2,0,2,100,0,,,1.341348741,0.425876551,-0.186882063,1.017329817
36281,275,1.045205148,1.193492018,not defined,good,Excellent,1,1,2,50,50,,,1.343255988,0.428035487,-0.181377888,1.019017824
36314,276,1.531856077,0.967028949,not defined,Cold,good,1,2,3,33.33333333,66.66666667,,,1.343667854,0.428424803,-0.180385922,1.019339081
36319,276,0.55693372,2.966053162,not defined,Cold,Arthificial turf,1,1,2,50,50,,,1.343721969,0.42848379,-0.180235639,1.019370154
36348,276,2.496141995,0.956768128,not defined,Cold,Arthificial turf,0,1,1,0,100,,,1.344086441,0.428825917,-0.179364081,1.019629366
36368,276,1.289416373,1.431849521,not defined,windy,good,5,1,6,83.33333333,16.66666667,,,1.344424483,0.429061866,-0.178763086,1.019856731
36739,283,1.935702497,0.596400192,not defined,windy,good,1,2,3,33.33333333,66.66666667,,,1.348654844,0.433438724,-0.167626086,1.023194346
36985,283,1.27542923,1.425341579,not defined,rainy,not defined,0,3,3,0,100,,,1.351624411,0.436340899,-0.160252977,1.025556769
