,competitionIdx,L1,L2,Attendance,Weather,PitchCondition,GoalsHalf1,GoalsHalf2,sum_goals,half_1_percent,half_2_percent,Unnamed: 11,Unnamed: 12,l1_new,uniformly_spaced_point,quantiles,l2_new
79103,1352,1.104653252,0.862031106,without fans,good,Regular,4,2,6,66.66666667,33.33333333,,,2.319542671,0.93322637,1.50025925,1.890757469
79104,1352,1.1348752770000001,1.0954669559999999,without fans,Cold,Excellent,0,1,1,0.0,100.0,,,2.319575406,0.9332381670000001,1.50035038,1.890780567
79105,1352,0.852791735,1.481334858,without fans,good,good,0,1,1,0.0,100.0,,,2.31965888,0.933249965,1.5004415219999998,1.890798349
79106,1352,0.992742564,1.244503623,without fans,good,good,0,1,1,0.0,100.0,,,2.319665388,0.933261762,1.500532676,1.890881429
79107,1352,1.2966905579999999,0.8312175540000001,without fans,Cold,Uneven & Cutting up,2,2,4,50.0,50.0,,,2.319680659,0.93327356,1.500623843,1.890885565
79108,1352,1.075357377,1.150666425,without fans,good,good,3,2,5,60.0,40.0,,,2.319692067,0.933285357,1.5007150219999998,1.890907651
79110,1352,1.910108335,0.569171888,without fans,Cold,Excellent,0,1,1,0.0,100.0,,,2.31994569,0.9333089520000001,1.500897418,1.890979182
79111,1352,1.150869353,0.9674906640000001,without fans,good,good,0,1,1,0.0,100.0,,,2.319955078,0.9333207490000001,1.500988634,1.891109364
79112,1352,1.857668638,0.483199959,without fans,windy,Excellent,1,2,3,33.33333333,66.66666667,,,2.32000553,0.933332547,1.501079864,1.891160695
79113,1352,0.641401546,1.499018938,without fans,good,good,0,1,1,0.0,100.0,,,2.320056568,0.9333443440000001,1.501171105,1.891647151
79114,1352,0.8976019340000001,1.1216908509999999,without fans,good,good,1,1,2,50.0,50.0,,,2.320102883,0.933356142,1.50126236,1.891703556
79115,1352,1.119599376,0.9718808840000001,without fans,Mild,good,1,0,1,100.0,0.0,,,2.320103735,0.933367939,1.501353626,1.8917214269999998
79117,1352,0.740556751,1.548222864,without fans,good,Excellent,0,1,1,0.0,100.0,,,2.320514633,0.9333915340000001,1.5015361969999999,1.891902942
79118,1352,1.2121685709999999,0.852392501,without fans,windy,good,0,2,2,0.0,100.0,,,2.320548458,0.933403332,1.501627501,1.891907646
79119,1352,1.564600765,0.8151170790000001,without fans,good,Excellent,1,2,3,33.33333333,66.66666667,,,2.32054855,0.933415129,1.501718818,1.89194386
79120,1352,1.268392777,1.0392008879999999,without fans,good,good,1,1,2,50.0,50.0,,,2.32063241,0.9334269270000001,1.5018101469999998,1.891997619
79121,1352,0.8454685820000001,1.079214699,without fans,good,Excellent,3,2,5,60.0,40.0,,,2.320754021,0.933438724,1.501901489,1.8921151059999999
79122,1352,0.884489868,1.0540935359999999,without fans,good,Excellent,1,0,1,100.0,0.0,,,2.3209150259999998,0.9334505209999999,1.501992843,1.892242156
79123,1352,1.357942669,0.8880438540000001,without fans,good,good,1,2,3,33.33333333,66.66666667,,,2.321095944,0.9334623190000001,1.50208421,1.892313972
79124,1352,1.487168013,0.685980565,without fans,good,Excellent,1,1,2,50.0,50.0,,,2.3212423230000003,0.933474116,1.50217559,1.892633248
79125,1352,1.229786578,0.796993147,without fans,Cold,Wet and Fast,0,2,2,0.0,100.0,,,2.321284075,0.933485914,1.5022669819999999,1.892658938
79126,1352,1.114365605,0.9571672609999999,without fans,Cold,Excellent,0,2,2,0.0,100.0,,,2.3213156180000003,0.9334977109999999,1.502358386,1.8926633519999998
79127,1352,1.3523422040000002,0.711935568,without fans,good,good,0,2,2,0.0,100.0,,,2.3214095980000002,0.9335095090000001,1.5024498030000002,1.892882485
79128,1352,1.359872108,0.863694964,without fans,good,good,0,2,2,0.0,100.0,,,2.321427368,0.9335213059999999,1.502541233,1.8931579369999998
79129,1352,0.859010655,1.1318139459999998,without fans,good,Regular,1,3,4,25.0,75.0,,,2.321506108,0.9335331040000001,1.502632675,1.8932232359999999
79130,1352,1.357835524,0.698325746,without fans,good,good,3,4,7,42.85714286,57.14285714,,,2.321528668,0.933544901,1.50272413,1.893274673
79131,1352,1.210157328,0.9207089279999999,without fans,Cold,Excellent,1,0,1,100.0,0.0,,,2.321539075,0.933556699,1.502815597,1.893427811
79132,1352,1.215603387,0.96962114,without fans,good,Excellent,3,1,4,75.0,25.0,,,2.321574027,0.9335684959999999,1.502907077,1.893674635
79133,1352,1.2972525959999999,0.755299504,without fans,good,good,1,0,1,100.0,0.0,,,2.3216538780000002,0.9335802940000001,1.502998569,1.89376704
79134,1352,1.297761052,0.769031138,without fans,windy,good,3,0,3,100.0,0.0,,,2.3218033119999997,0.933592091,1.5030900740000002,1.893793974
79135,1352,1.038383536,0.931028945,without fans,good,good,1,0,1,100.0,0.0,,,2.321862886,0.9336038879999999,1.5031815919999998,1.894010594
79136,1352,1.293765617,0.8146800479999999,without fans,good,good,0,1,1,0.0,100.0,,,2.321906268,0.9336156859999999,1.503273122,1.894095352
79137,1352,0.993396866,0.977163808,without fans,good,Excellent,2,0,2,100.0,0.0,,,2.321928797,0.933627483,1.503364665,1.8941275480000002
79138,1352,1.217441665,1.164227927,without fans,Hot,good,1,1,2,50.0,50.0,,,2.32204446,0.9336392809999999,1.50345622,1.894155834
79139,1352,1.0923914890000002,0.896476258,without fans,Hot,good,1,3,4,25.0,75.0,,,2.3220683999999996,0.933651078,1.503547788,1.894235087
79140,1352,0.879637199,1.3736355690000002,without fans,good,Excellent,1,3,4,25.0,75.0,,,2.322381192,0.933662876,1.503639369,1.8943198019999998
79141,1352,1.0897806559999998,0.9765434040000001,without fans,good,good,0,1,1,0.0,100.0,,,2.3223961980000003,0.933674673,1.503730962,1.894378916
79142,1352,2.29659568,0.847733475,without fans,good,good,1,0,1,100.0,0.0,,,2.322451655,0.9336864709999999,1.5038225680000001,1.8945670330000002
79143,1352,1.562591441,0.531703275,without fans,good,Excellent,1,1,2,50.0,50.0,,,2.3224809619999998,0.933698268,1.503914186,1.894618682
79145,1352,1.337389452,0.846593575,without fans,good,Excellent,2,1,3,66.66666667,33.33333333,,,2.322572977,0.9337218629999999,1.504097461,1.894663508
79146,1352,0.934148106,0.9529742170000001,without fans,windy,good,1,2,3,33.33333333,66.66666667,,,2.322734265,0.933733661,1.5041891180000002,1.894681384
79147,1352,1.065948664,0.8968212609999999,without fans,Cold,Excellent,1,3,4,25.0,75.0,,,2.322967647,0.933745458,1.504280787,1.8946958580000002
79148,1352,1.148883094,0.93520138,without fans,good,good,0,1,1,0.0,100.0,,,2.323003915,0.933757255,1.5043724680000001,1.894703544
79149,1352,0.99502567,0.996421124,without fans,windy,good,0,4,4,0.0,100.0,,,2.323071279,0.933769053,1.5044641630000002,1.894756369
79150,1352,0.912073164,0.7737198540000001,without fans,Sun,Regular,0,1,1,0.0,100.0,,,2.323247617,0.93378085,1.50455587,1.8947937369999999
79151,1352,0.793026294,1.025682769,without fans,Sun,Regular,3,2,5,60.0,40.0,,,2.3232620109999997,0.933792648,1.504647589,1.894872945
79152,1352,0.880657648,0.9975472190000001,without fans,Sun,Excellent,1,3,4,25.0,75.0,,,2.32334801,0.933804445,1.504739321,1.894917419
79153,1352,1.4142226569999998,0.68877937,without fans,windy,good,1,1,2,50.0,50.0,,,2.323406866,0.933816243,1.504831066,1.895022847
79154,1352,1.10674231,1.047241444,without fans,good,Excellent,1,0,1,100.0,0.0,,,2.323494125,0.93382804,1.504922824,1.895284354
79155,1352,2.020059368,0.531959073,without fans,good,good,1,0,1,100.0,0.0,,,2.3234969519999997,0.9338398379999999,1.5050145940000001,1.89529176
79156,1352,0.7243377240000001,1.613062825,without fans,good,good,2,3,5,40.0,60.0,,,2.323631451,0.933851635,1.505106377,1.89537402
79157,1352,1.170378119,0.928144565,without fans,windy,good,2,0,2,100.0,0.0,,,2.323691818,0.933863433,1.5051981730000001,1.895374822
79158,1352,0.815922637,1.340190123,without fans,good,good,3,1,4,75.0,25.0,,,2.323729266,0.93387523,1.505289981,1.8954377869999999
79159,1352,1.065177069,1.159026408,without fans,Cold,Excellent,1,0,1,100.0,0.0,,,2.323813077,0.933887028,1.5053818019999998,1.895444762
79160,1352,0.897746565,1.070965363,without fans,good,good,2,3,5,40.0,60.0,,,2.323817493,0.933898825,1.5054736359999998,1.89551242
79161,1352,2.0246710969999997,0.647103703,without fans,good,good,0,3,3,0.0,100.0,,,2.323857462,0.9339106220000001,1.505565482,1.89564299
79163,1352,1.340792692,0.637695451,without fans,Hot,Excellent,1,1,2,50.0,50.0,,,2.3239667230000003,0.933934217,1.505749213,1.895725462
79164,1352,1.6056896180000002,0.573070423,without fans,good,Regular,0,1,1,0.0,100.0,,,2.324344574,0.933946015,1.505841098,1.895841708
79165,1352,0.7489821529999999,1.5866154469999998,without fans,Hot,Excellent,1,1,2,50.0,50.0,,,2.324381141,0.933957812,1.505932995,1.8958783819999998
79166,1352,2.6076155030000003,0.500668094,without fans,good,good,2,1,3,66.66666667,33.33333333,,,2.324533754,0.93396961,1.506024905,1.895934068
79167,1352,1.502276915,0.794624549,without fans,Cold,Excellent,1,0,1,100.0,0.0,,,2.3246079980000003,0.933981407,1.5061168269999998,1.895984609
79168,1352,1.348623977,0.743002127,without fans,windy,Excellent,0,2,2,0.0,100.0,,,2.324650815,0.933993205,1.506208763,1.896013369
79169,1352,1.053628233,0.942685295,without fans,good,good,1,0,1,100.0,0.0,,,2.324662875,0.934005002,1.506300711,1.896055096
79170,1352,0.7848157370000001,1.503207402,without fans,good,good,0,2,2,0.0,100.0,,,2.324664467,0.9340168,1.5063926719999998,1.896119673
79171,1352,0.6315463729999999,1.4296573719999999,without fans,good,good,2,2,4,50.0,50.0,,,2.324738775,0.9340285970000001,1.506484645,1.896155656
79172,1352,1.3607230240000001,0.9182304090000001,without fans,Hot,good,0,3,3,0.0,100.0,,,2.324748145,0.934040395,1.5065766319999998,1.896216816
79173,1352,1.375121275,0.593178899,without fans,windy,good,1,3,4,25.0,75.0,,,2.324823322,0.934052192,1.506668631,1.8962630669999998
79174,1352,1.247887894,1.194697697,without fans,good,good,1,1,2,50.0,50.0,,,2.3248431259999998,0.9340639890000001,1.506760643,1.8962735430000002
79175,1352,1.392236735,0.985056973,without fans,good,Regular,1,1,2,50.0,50.0,,,2.32491978,0.934075787,1.506852667,1.8963247019999998
79176,1352,0.89272256,1.008920268,without fans,good,good,1,1,2,50.0,50.0,,,2.325258561,0.934087584,1.506944705,1.896405806
79177,1352,0.8880107359999999,1.070989467,without fans,not defined,not defined,0,1,1,0.0,100.0,,,2.325327268,0.934099382,1.507036755,1.896467405
79178,1352,0.583725979,1.558116693,without fans,good,good,1,1,2,50.0,50.0,,,2.32535965,0.9341111790000001,1.5071288180000002,1.896505485
79179,1352,1.127684645,0.8660726990000001,without fans,windy,good,2,3,5,40.0,60.0,,,2.3254707669999997,0.934122977,1.5072208930000002,1.8965463569999998
79181,1352,1.316658629,1.2416187570000001,without fans,good,good,2,2,4,50.0,50.0,,,2.325714778,0.9341465720000001,1.507405083,1.896604189
79182,1352,1.264837017,1.035507253,without fans,windy,good,0,1,1,0.0,100.0,,,2.325728137,0.934158369,1.507497197,1.896627045
79183,1352,0.485489323,1.51964748,without fans,Cold,Excellent,0,2,2,0.0,100.0,,,2.325732591,0.934170167,1.507589324,1.89663365
79184,1352,1.309584552,0.88999206,without fans,good,Excellent,0,1,1,0.0,100.0,,,2.325906752,0.9341819640000001,1.507681464,1.89673214
79185,1352,0.7225584979999999,1.18701573,without fans,good,good,0,2,2,0.0,100.0,,,2.325984352,0.934193762,1.507773616,1.896864635
79186,1352,1.0979173340000001,0.999074714,without fans,windy,good,0,2,2,0.0,100.0,,,2.325989311,0.934205559,1.507865781,1.896937616
79187,1352,0.8192691059999999,1.1567194840000001,without fans,Cold,Excellent,1,1,2,50.0,50.0,,,2.326074743,0.9342173559999999,1.507957959,1.8969833130000002
79188,1352,1.248124971,0.9072118440000001,without fans,windy,Excellent,0,2,2,0.0,100.0,,,2.326085853,0.9342291540000001,1.50805015,1.897016515
79190,1352,1.7938824009999998,0.8419434109999999,without fans,Hot,Excellent,0,1,1,0.0,100.0,,,2.3262196509999997,0.9342527490000001,1.50823457,1.897206275
79191,1352,0.83772346,0.859809983,without fans,good,Excellent,0,2,2,0.0,100.0,,,2.3262753430000003,0.934264546,1.5083268,1.89721369
79192,1352,1.7726629040000002,0.806565437,without fans,Hot,Regular,3,0,3,100.0,0.0,,,2.326287781,0.934276344,1.5084190419999999,1.8972166330000002
79193,1352,0.627117895,1.192080544,without fans,Sun,Regular,2,1,3,66.66666667,33.33333333,,,2.326606412,0.9342881409999999,1.5085112969999999,1.897289025
79194,1352,1.665081917,0.643030279,without fans,good,good,1,1,2,50.0,50.0,,,2.326877363,0.9342999390000001,1.508603565,1.8972972680000002
79195,1352,1.3385452279999999,0.5521251660000001,without fans,Sun,Regular,2,0,2,100.0,0.0,,,2.3269799719999997,0.934311736,1.508695845,1.8973094609999999
79196,1352,0.8403983079999999,0.9815864009999999,without fans,Sun,Regular,0,3,3,0.0,100.0,,,2.327170861,0.934323534,1.508788139,1.89738511
79197,1352,1.058595991,0.9235016159999999,without fans,good,Excellent,1,1,2,50.0,50.0,,,2.327190588,0.934335331,1.508880445,1.897432526
79198,1352,1.619311028,0.690468961,without fans,windy,good,1,1,2,50.0,50.0,,,2.327207652,0.934347128,1.5089727640000001,1.897448544
79199,1352,1.390289514,0.87109962,without fans,good,good,1,1,2,50.0,50.0,,,2.327402201,0.9343589259999999,1.509065097,1.897613802
79200,1352,1.5377878759999999,0.61145812,without fans,good,good,0,3,3,0.0,100.0,,,2.327716466,0.934370723,1.5091574419999998,1.897624798
79201,1352,1.518856194,0.793043312,without fans,good,good,1,1,2,50.0,50.0,,,2.327800688,0.934382521,1.509249799,1.897646718
79202,1352,1.394116221,0.8092721070000001,without fans,good,good,1,1,2,50.0,50.0,,,2.3278087640000003,0.934394318,1.50934217,1.897697971
79203,1352,1.5140243359999999,0.808369399,without fans,good,good,1,1,2,50.0,50.0,,,2.327868739,0.9344061159999999,1.509434554,1.897794956
79204,1352,1.7354655280000002,0.7602650009999999,without fans,good,good,1,0,1,100.0,0.0,,,2.327898665,0.934417913,1.50952695,1.897909314
79205,1352,1.552795568,0.7256119259999999,without fans,good,good,3,1,4,75.0,25.0,,,2.327946208,0.9344297109999999,1.50961936,1.8979513769999998
79206,1352,0.949736095,0.7898878709999999,without fans,Sun,good,1,2,3,33.33333333,66.66666667,,,2.328044961,0.9344415079999999,1.509711782,1.898069078
